NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_CURSO_POLO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,CO_OCDE_AREA_GERAL,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_DETALHADA,CO_OCDE,CO_ALUNO,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,TP_COR_RACA,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,TP_DEFICIENCIA,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_INTELECTUAL,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,TP_SITUACAO,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,DT_INGRESSO_CURSO,IN_INGRESSO_VESTIBULAR,IN_INGRESSO_ENEM,IN_INGRESSO_AVALIACAO_SERIADA,IN_INGRESSO_SELECAO_SIMPLIFICA,IN_INGRESSO_OUTRO_TIPO_SELECAO,IN_INGRESSO_VAGA_REMANESC,IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_TRANSF_EXOFFICIO,IN_INGRESSO_DECISAO_JUDICIAL,IN_INGRESSO_CONVENIO_PECG,IN_INGRESSO_EGRESSO,IN_INGRESSO_OUTRA_FORMA,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_FINANCIAMENTO_ESTUDANTIL,IN_FIN_REEMB_FIES,IN_FIN_REEMB_ESTADUAL,IN_FIN_REEMB_MUNICIPAL,IN_FIN_REEMB_PROG_IES,IN_FIN_REEMB_ENT_EXTERNA,IN_FIN_REEMB_OUTRA,IN_FIN_NAOREEMB_PROUNI_INTEGR,IN_FIN_NAOREEMB_PROUNI_PARCIAL,IN_FIN_NAOREEMB_ESTADUAL,IN_FIN_NAOREEMB_MUNICIPAL,IN_FIN_NAOREEMB_PROG_IES,IN_FIN_NAOREEMB_ENT_EXTERNA,IN_FIN_NAOREEMB_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPLEMENTAR_ESTAGIO,IN_COMPLEMENTAR_EXTENSAO,IN_COMPLEMENTAR_MONITORIA,IN_COMPLEMENTAR_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_ALUNO_PARFOR,TP_SEMESTRE_CONCLUSAO,TP_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,IN_INGRESSO_VAGA_NOVA,IN_INGRESSO_PROCESSO_SELETIVO,NU_ANO_INGRESSO
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015348126,48780172,,1,1,1983,9,1,34,1,76,,,9,,,,,,,,,,,,,,6,3700,3733,01/01/2015,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015348189,48770997,,1,2,1980,5,6,37,1,76,,,9,,,,,,,,,,,,,,2,3700,2393,01/01/2015,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015382329,48786415,,1,1,1993,4,15,24,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015639468,48748356,,1,2,1996,3,18,21,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015681735,48752952,,1,1,1993,11,15,24,1,76,53,5300108,0,,,,,,,,,,,,,,4,3700,0,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015686620,48762388,,4,2,1988,5,6,29,1,76,,,9,,,,,,,,,,,,,,6,3700,3722,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015686651,48779521,,3,1,1984,11,30,33,1,76,,,9,,,,,,,,,,,,,,6,3700,3732,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015686652,48780771,,1,2,1964,7,16,53,1,76,,,9,,,,,,,,,,,,,,2,3700,2550,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015687127,48755232,,4,1,1981,9,21,36,1,76,,,9,,,,,,,,,,,,,,4,3700,1440,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015687302,48748153,,1,2,1992,9,21,25,1,76,,,9,,,,,,,,,,,,,,2,3700,1740,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,1,,,,0,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015687540,48780427,,3,1,1995,11,14,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2017,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,1,,2017
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015688062,48785807,,3,1,1975,6,1,42,1,76,,,9,,,,,,,,,,,,,,3,3700,1380,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015688691,48748366,,1,1,1975,3,12,42,1,76,,,9,,,,,,,,,,,,,,2,3700,1980,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690339,48721037,,3,1,1994,9,26,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690387,48746901,,3,2,1981,3,18,36,1,76,,,9,,,,,,,,,,,,,,2,3700,1320,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690410,48756002,,3,1,1994,7,4,23,1,76,,,9,,,,,,,,,,,,,,2,3700,660,01/01/2017,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,,,,,,,,,1,,,2,0,,,,,1,0,1,1,,2017
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690489,48770099,,3,1,1994,7,29,23,1,76,,,9,,,,,,,,,,,,,,2,3700,1320,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690740,48720629,,3,2,1995,9,18,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690778,48786437,,2,2,1994,7,25,23,1,76,,,9,,,,,,,,,,,,,,2,3700,1440,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690785,48785823,,1,1,1994,5,16,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,0,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690963,48746916,,3,2,1995,10,7,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1620,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690964,48752563,,4,1,1983,6,30,34,1,76,,,9,,,,,,,,,,,,,,3,3700,240,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690965,48753321,,3,1,1986,11,5,31,1,76,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3700,660,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690966,48779540,,3,2,1994,11,16,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690967,48786441,,1,2,1995,6,24,22,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,0,0,1,0,,,0,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690968,48753889,,3,1,1994,7,20,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690970,48780191,,1,1,1995,3,22,22,1,76,,,9,,,,,,,,,,,,,,6,3700,3937,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690972,48780641,,1,1,1994,4,24,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3741,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,0,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690973,48746917,,1,2,1982,9,6,35,1,76,,,9,,,,,,,,,,,,,,6,3700,3884,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690975,48754066,,3,2,1980,4,25,37,3,600,,,9,,,,,,,,,,,,,,6,3700,4145,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690976,48752566,,1,2,1994,2,6,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3789,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690977,48753657,,3,1,1995,6,2,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,1,,0,,0,1,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690979,48748518,,1,2,1980,7,9,37,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690980,48754201,,1,2,1981,3,7,36,1,76,,,9,,,,,,,,,,,,,,6,3700,3704,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690982,48754484,,3,2,1960,8,18,57,1,76,,,9,,,,,,,,,,,,,,6,3700,3900,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690983,48769663,,3,1,1994,8,26,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,0,0,1,1,,,0,1,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690984,48785826,,1,1,1994,7,28,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4459,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690985,48763731,,1,1,1994,7,5,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690986,48747667,,3,1,1994,5,22,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690987,48753322,,1,2,1995,8,17,22,1,76,,,9,,,,,,,,,,,,,,6,3700,3920,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690988,48754487,,1,1,1994,4,9,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690989,48752568,,3,2,1992,11,1,25,1,76,,,9,,,,,,,,,,,,,,2,3700,1320,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690990,48756127,,1,2,1983,10,26,34,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015690991,48785364,,1,2,1995,1,13,22,1,76,,,9,,,,,,,,,,,,,,6,3700,4279,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690992,48785367,,3,1,1994,10,6,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690993,48763733,,2,1,1994,4,19,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3936,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690994,48721052,,3,2,1995,5,26,22,1,76,,,9,,,,,,,,,,,,,,6,3700,3783,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690996,48754491,,1,1,1994,3,31,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3948,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,1,,,,1,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690997,48752994,,3,2,1977,9,27,40,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690998,48755252,,3,1,1994,6,5,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,1,1,,,0,0,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015690999,48770503,,1,1,1995,5,20,22,1,76,,,9,,,,,,,,,,,,,,6,3700,4360,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015691000,48747374,,1,2,1978,8,7,39,1,76,,,9,,,,,,,,,,,,,,3,3700,1860,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015691001,48746919,,1,2,1993,8,16,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015691002,48735148,,1,1,1995,4,24,22,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015691022,48762775,,2,1,1985,8,11,32,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015691154,48763493,,1,2,1981,5,12,36,1,76,,,9,,,,,,,,,,,,,,2,3700,2100,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015772908,48769683,,1,2,1994,3,17,23,1,76,,,9,,,,,,,,,,,,,,3,3700,120,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400015985920,48762779,,1,1,1995,6,17,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400016169449,48785380,,3,1,1978,3,14,39,1,76,,,9,,,,,,,,,,,,,,2,3700,3669,01/01/2016,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400016322521,48771304,,1,2,1980,1,20,37,1,76,,,0,,,,,,,,,,,,,,3,3700,1860,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016323084,48752580,,1,2,1995,5,25,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016341051,48747673,,1,2,1995,7,1,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016351237,48753895,,1,1,1993,7,23,24,1,76,,,9,,,,,,,,,,,,,,2,3700,3884,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400016429368,48770115,,3,2,1991,4,22,26,1,76,,,9,,,,,,,,,,,,,,6,3700,3729,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016429867,48720648,,1,2,1994,4,4,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016461972,48771033,,1,1,1996,1,7,21,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,1,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016462354,48771306,,2,2,1995,1,17,22,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,2310,01/01/2017,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,1,,2017
